timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508076507.005835,0.030604,0.170867,1.749489,0.099146,-0.015284,-0.001039,0.030154,-0.170036,-0.984976,-0.000643,-0.023262,-0.024820,21.787310,11.307720,-67.049858,,,,,,,
1508076507.025814,0.030850,0.172114,1.748947,0.032586,0.021018,-0.034570,0.030390,-0.171266,-0.984756,0.007544,-0.027282,-0.007157,21.779724,11.223848,-67.066406,,,,,,,
1508076507.045847,0.031867,0.173082,1.748321,0.012206,0.044448,-0.029563,0.031385,-0.172219,-0.984559,-0.007567,-0.011832,-0.018920,21.814989,11.142770,-67.068466,,,,,,,
1508076507.065837,0.032203,0.174712,1.747546,0.120456,-0.019484,-0.034049,0.031707,-0.173825,-0.984266,0.003785,-0.009495,-0.031985,21.855339,11.088586,-67.064308,,,,,,,
1508076507.085854,0.031864,0.178187,1.747018,0.134537,-0.048296,-0.009117,0.031354,-0.177245,-0.983667,0.003467,-0.005097,-0.002981,21.846916,11.051896,-67.073112,,,,,,,
1508076507.105866,0.031304,0.180617,1.746926,0.102254,0.015619,-0.006820,0.030790,-0.179636,-0.983251,-0.011945,0.002161,0.015920,21.769024,10.734884,-67.149879,,,,,,,
1508076507.125871,0.031931,0.181436,1.746282,0.001450,0.042361,-0.049785,0.031402,-0.180443,-0.983084,-0.004333,0.018349,0.035605,21.790939,10.615617,-67.161728,,,,,,,
1508076507.145879,0.033457,0.181567,1.745008,0.030283,0.059402,-0.052186,0.032900,-0.180571,-0.983012,-0.000872,0.025145,0.037913,21.838949,10.638163,-67.142563,,,,,,,
1508076507.165884,0.033936,0.182234,1.744501,0.042500,-0.038696,-0.003856,0.033368,-0.181227,-0.982875,0.018360,-0.001177,0.021388,21.916515,10.627661,-67.118950,,,,,,,
1508076507.185891,0.032328,0.183132,1.744860,0.044900,-0.089896,0.029940,0.031782,-0.182110,-0.982764,-0.008284,0.014309,0.031928,21.826303,10.551354,-67.160378,,,,,,,
1508076507.205898,0.030207,0.183743,1.745321,0.017907,-0.041896,-0.000591,0.029694,-0.182711,-0.982718,-0.023789,0.007723,0.029090,21.679884,10.488637,-67.217598,,,,,,,
1508076507.225904,0.030165,0.183121,1.744732,-0.051967,0.018927,-0.044073,0.029656,-0.182100,-0.982833,-0.007348,0.003343,0.019408,21.647398,10.496163,-67.226891,,,,,,,
1508076507.245908,0.031035,0.181186,1.743792,-0.070252,0.041316,-0.051848,0.030522,-0.180197,-0.983157,0.000591,0.031362,-0.013730,21.674896,10.656345,-67.192825,,,,,,,
1508076507.265916,0.031393,0.180946,1.742813,0.041200,-0.000282,-0.038533,0.030875,-0.179960,-0.983189,0.001382,0.044005,-0.010875,21.691923,10.726415,-67.176178,,,,,,,
1508076507.285905,0.031299,0.183002,1.742562,0.108662,0.021999,-0.003718,0.030771,-0.181982,-0.982820,-0.010828,0.000265,0.013857,21.690044,10.667979,-67.186089,,,,,,,
1508076507.305927,0.032302,0.184252,1.742341,0.027197,0.057195,-0.014831,0.031749,-0.183212,-0.982561,-0.003353,-0.018952,0.021455,21.720875,10.513032,-67.200554,,,,,,,
1508076507.325935,0.033126,0.183827,1.741821,-0.031610,0.018895,-0.035561,0.032562,-0.182794,-0.982612,0.001755,-0.012275,0.016547,21.770306,10.516027,-67.184082,,,,,,,
1508076507.345941,0.033664,0.184369,1.741435,0.008145,0.008154,0.004018,0.033087,-0.183326,-0.982495,0.001047,-0.017297,0.033444,21.802132,10.518376,-67.173393,,,,,,,
1508076507.365946,0.033141,0.184639,1.742005,0.021198,-0.027068,0.037574,0.032571,-0.183592,-0.982463,0.012900,-0.039110,0.034434,21.795338,10.496906,-67.178955,,,,,,,
1508076507.385950,0.032675,0.187217,1.743312,0.005352,-0.035690,0.089960,0.032098,-0.186125,-0.982002,0.006110,-0.054811,0.022865,21.795338,10.496906,-67.178955,,,,,,,
1508076507.405960,0.031317,0.185729,1.745031,-0.130557,-0.055851,0.067962,0.030774,-0.184663,-0.982320,0.003696,-0.048308,0.013387,21.764528,10.293033,-67.220482,,,,,,,
